"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte"
"MWHResult","380-62898-2","HI0000214","09/14/2023","09/15/2023","192600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor"
"MWHResult","380-62898-2","HI0000214","09/14/2023","09/15/2023","192600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)"
"MWHResult","380-62898-2","HI0000214","09/14/2023","09/15/2023","192600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene"
"MWHResult","380-62898-2","HI0000214","09/14/2023","09/15/2023","192600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1005","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","Arsenic"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1010","200.8","LABMWH","STATE","A","MRL","2.0","UG/L","Y","","BARIUM"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1015","200.8","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","CADMIUM"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1020","200.8","LABMWH","STATE","A","MRL","0.90","UG/L","Y","","CHROMIUM"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1022","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","N","6.9","COPPER"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1030","200.8","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","LEAD"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1045","200.8","LABMWH","STATE","A","MRL","2.0","UG/L","Y","","SELENIUM"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1074","200.8","LABMWH","STATE","A","MRL","1.0","UG/L","Y","","ANTIMONY"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1075","200.8","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","BERYLLIUM"
"MWHResult","380-62898-3","HI0000214","","09/23/2023","145855","1085","200.8","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","THALLIUM"
"MWHResult","380-62898-3","HI0000214","09/23/2023","09/23/2023","232800","1035","245.1","LABMWH","STATE","A","MRL","0.10","UG/L","Y","","Mercury"
"MWHResult","380-62898-3","HI0000214","","09/14/2023","182600","1040","300.0","LABMWH","STATE","A","MRL","0.050","MG/L","N","0.072","Nitrate as N"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene"
"MWHResult","380-62898-3","HI0000214","","09/15/2023","082100","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene"
"MWHResult","380-62898-3","HI0000214","09/14/2023","09/15/2023","194600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane"
"MWHResult","380-62898-4","","","09/15/2023","084400","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total"
"MWHResult","380-62898-4","","","09/15/2023","084400","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes"
"MWHResult","380-62898-4","","","09/15/2023","084400","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane"
"MWHResult","380-62898-4","","","09/15/2023","084400","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)"
"MWHResult","380-62898-4","","","09/15/2023","084400","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane"
"MWHResult","380-62898-4","","","09/15/2023","084400","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane"
"MWHResult","380-62898-4","","","09/15/2023","084400","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride"
"MWHResult","380-62898-4","","","09/15/2023","084400","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane"
"MWHResult","380-62898-4","","","09/15/2023","084400","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane"
"MWHResult","380-62898-4","","","09/15/2023","084400","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene"
"MWHResult","380-62898-4","","","09/15/2023","084400","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene"
